POLICY_NUMBER,START_DATE,SEGMENT_1_FLAG,SEGMENT_2_FLAG,SEGMENT_3_FLAG,SEGMENT_4_FLAG,SEGMENT_5_FLAG,SEGMENT_6_FLAG
6495999233.0,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0
6495737088.0,2020-02-26,0.0,0.0,0.0,0.0,0.0,1.0
6495536687.0,2019-06-07,1.0,0.0,0.0,0.0,0.0,0.0
6495719421.0,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
6495943855.0,2021-01-29,0.0,0.0,0.0,0.0,0.0,1.0
6495829523.0,2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0
6495852589.0,2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0
6495722847.0,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
6495657134.0,2019-09-24,1.0,0.0,0.0,0.0,0.0,0.0
6495498080.0,2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0
6495995186.0,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0
6495363109.0,2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0
6495743515.0,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0
6495363142.0,2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0
6495454736.0,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0
6495330253.0,2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0
6495936123.0,2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0
6495666789.0,2019-10-26,1.0,0.0,0.0,0.0,0.0,0.0
6495818934.0,2020-06-23,0.0,0.0,0.0,0.0,0.0,0.0
6495983972.0,2021-04-11,0.0,1.0,1.0,0.0,0.0,0.0
6495765913.0,2021-04-16,0.0,0.0,0.0,0.0,0.0,1.0
6495270298.0,2019-05-14,0.0,0.0,0.0,0.0,0.0,0.0
6495718518.0,2020-01-21,0.0,1.0,0.0,0.0,0.0,0.0
6495338836.0,2019-10-28,0.0,0.0,0.0,0.0,0.0,1.0
6495749823.0,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0
6495624615.0,2019-09-13,1.0,0.0,0.0,0.0,0.0,0.0
6495806207.0,2020-05-30,0.0,0.0,0.0,0.0,0.0,0.0
6495708113.0,2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0
6495854213.0,2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0
6495893678.0,2020-11-05,0.0,0.0,0.0,0.0,0.0,1.0
6495667643.0,2020-10-14,0.0,0.0,1.0,0.0,0.0,0.0
6495940157.0,2021-01-16,0.0,0.0,0.0,0.0,0.0,1.0
6495865906.0,2020-09-05,0.0,0.0,0.0,0.0,0.0,0.0
6495580092.0,2019-07-21,0.0,0.0,0.0,0.0,0.0,0.0
6495790322.0,2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0
6495439822.0,2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0
6495605733.0,2019-08-25,0.0,0.0,0.0,0.0,0.0,0.0
6495571631.0,2019-06-22,0.0,0.0,0.0,0.0,0.0,0.0
6495748400.0,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0
6495775768.0,2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0
6495965440.0,2021-03-12,0.0,0.0,0.0,0.0,0.0,0.0
6495545465.0,2019-06-02,0.0,0.0,0.0,0.0,0.0,0.0
6495327120.0,2018-10-07,0.0,0.0,0.0,0.0,0.0,0.0
6495870261.0,2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0
6495822773.0,2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0
6495954440.0,2021-02-17,1.0,0.0,0.0,0.0,0.0,0.0
6495871572.0,2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0
6495845597.0,2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0
6495606137.0,2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0
6495825277.0,2020-07-02,0.0,0.0,0.0,0.0,0.0,1.0
6495562989.0,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0
6495721315.0,2019-12-26,1.0,0.0,0.0,0.0,0.0,0.0
6495476348.0,2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0
6495387660.0,2019-01-05,0.0,0.0,0.0,0.0,0.0,0.0
6495925086.0,2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0
6495683374.0,2019-11-02,1.0,0.0,0.0,0.0,0.0,0.0
6495635812.0,2019-10-02,1.0,0.0,0.0,0.0,0.0,0.0
6495839486.0,2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0
6495790598.0,2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0
6495566534.0,2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0
6495949494.0,2021-02-20,0.0,0.0,1.0,0.0,0.0,1.0
6495809540.0,2020-06-07,0.0,0.0,0.0,0.0,0.0,0.0
6495854962.0,2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0
6495561689.0,2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0
6495821720.0,2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0
6495496462.0,2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0
6495997874.0,2021-04-29,1.0,1.0,0.0,0.0,0.0,0.0
6495648171.0,2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0
6495674399.0,2019-10-14,0.0,0.0,0.0,0.0,0.0,0.0
6495402371.0,2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0
6495874351.0,2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0
6495581340.0,2019-07-06,0.0,0.0,0.0,0.0,0.0,0.0
6495868685.0,2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0
6496010114.0,2021-06-05,0.0,0.0,0.0,0.0,0.0,0.0
6495406315.0,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0
6495481833.0,2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0
6495931707.0,2021-01-11,0.0,0.0,0.0,0.0,0.0,1.0
6495864010.0,2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0
6495997537.0,2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0
6495967676.0,2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0
6495795497.0,2021-06-16,0.0,0.0,0.0,0.0,0.0,0.0
6495512100.0,2021-05-16,0.0,0.0,1.0,0.0,0.0,0.0
6495967282.0,2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0
6495374528.0,2018-12-02,1.0,0.0,0.0,0.0,0.0,0.0
6495824845.0,2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0
6495687667.0,2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0
6495634035.0,2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0
6495471563.0,2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0
6495858282.0,2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0
6495751874.0,2020-02-23,0.0,1.0,0.0,0.0,1.0,1.0
6495732613.0,2020-02-07,1.0,0.0,0.0,0.0,0.0,0.0
6495403933.0,2020-01-17,1.0,0.0,0.0,0.0,0.0,0.0
6495511086.0,2020-05-04,0.0,0.0,0.0,0.0,0.0,0.0
6495612943.0,2019-07-29,0.0,0.0,1.0,0.0,0.0,0.0
6495648129.0,2019-09-15,0.0,0.0,0.0,0.0,0.0,0.0
6495833869.0,2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0
6495614873.0,2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0
6495768278.0,2020-04-05,1.0,0.0,0.0,0.0,0.0,0.0
6495365141.0,2019-12-27,1.0,0.0,0.0,0.0,0.0,0.0
6495838572.0,2020-07-21,1.0,0.0,0.0,0.0,0.0,0.0
6495739223.0,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0
6495764458.0,2020-03-20,1.0,1.0,0.0,0.0,0.0,0.0
6496003740.0,2021-05-06,0.0,0.0,0.0,0.0,1.0,0.0
6495950248.0,2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0
6495518440.0,2020-05-27,0.0,0.0,0.0,0.0,0.0,0.0
6495970084.0,2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0
6495988204.0,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0
6495544521.0,2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0
6496000567.0,2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0
6495984633.0,2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0
6495662578.0,2019-10-11,0.0,0.0,1.0,0.0,0.0,0.0
6495840519.0,2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0
6495545397.0,2020-06-20,0.0,0.0,0.0,1.0,0.0,0.0
6495821391.0,2020-06-23,0.0,0.0,0.0,1.0,0.0,0.0
6495824515.0,2020-06-20,0.0,0.0,0.0,0.0,0.0,0.0
6495893495.0,2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0
6495593842.0,2019-07-06,0.0,0.0,0.0,0.0,0.0,0.0
6496018783.0,2021-06-08,0.0,0.0,0.0,0.0,0.0,0.0
6495629349.0,2019-08-27,0.0,0.0,1.0,0.0,0.0,0.0
6495886387.0,2020-10-19,1.0,0.0,0.0,0.0,0.0,1.0
6495840477.0,2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0
6495556628.0,2019-06-08,0.0,0.0,1.0,0.0,0.0,0.0
6495944863.0,2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0
6495386865.0,2019-12-29,0.0,0.0,0.0,0.0,0.0,0.0
6495863967.0,2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0
6495445756.0,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0
6495554504.0,2019-05-29,0.0,0.0,0.0,0.0,0.0,0.0
6495626432.0,2020-09-06,0.0,0.0,1.0,0.0,0.0,0.0
6496004494.0,2021-06-09,0.0,0.0,1.0,0.0,0.0,0.0
6495470745.0,2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0
6495895641.0,2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0
6495613630.0,2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0
6495971344.0,2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0
6495672891.0,2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0
6495738342.0,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0
6495977256.0,2021-03-21,0.0,,0.0,0.0,0.0,0.0
6495969374.0,2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0
6495664540.0,2019-09-25,1.0,0.0,0.0,0.0,0.0,0.0
6495892791.0,2020-10-04,0.0,0.0,0.0,0.0,0.0,0.0
6495586502.0,2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0
6495456166.0,2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0
6495712573.0,2019-12-06,0.0,0.0,0.0,0.0,0.0,0.0
6495380882.0,2018-12-24,0.0,0.0,0.0,0.0,0.0,0.0
6495983086.0,2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0
6495886306.0,2020-10-07,0.0,0.0,0.0,0.0,1.0,0.0
6495409934.0,2019-02-06,0.0,0.0,0.0,0.0,0.0,0.0
6495736432.0,2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0
6495505927.0,2019-05-05,1.0,0.0,0.0,0.0,0.0,0.0
6495805372.0,2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0
6495934343.0,2021-01-18,0.0,0.0,0.0,0.0,0.0,1.0
6496018781.0,2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0
6495764383.0,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0
6495678919.0,2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0
6495849826.0,2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0
6495421063.0,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0
6495711153.0,2019-12-24,1.0,1.0,0.0,0.0,0.0,0.0
6495744520.0,2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0
6495922266.0,2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0
6495575214.0,2019-06-18,0.0,0.0,0.0,0.0,0.0,0.0
6495771496.0,2020-04-18,1.0,1.0,0.0,0.0,0.0,1.0
6495702127.0,2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0
6495719164.0,2020-12-22,0.0,0.0,1.0,0.0,0.0,0.0
6495456933.0,2019-03-23,0.0,0.0,0.0,0.0,0.0,0.0
6495706155.0,2019-12-03,0.0,0.0,0.0,0.0,0.0,0.0
6495900840.0,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0
6495559661.0,2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0
6495738377.0,2020-02-26,0.0,0.0,0.0,0.0,0.0,1.0
6495928807.0,2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0
6496012677.0,2021-06-20,0.0,0.0,0.0,0.0,0.0,0.0
6495987995.0,2021-05-09,0.0,0.0,0.0,0.0,1.0,0.0
6495685338.0,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0
6495902763.0,2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0
6495509445.0,2020-04-29,1.0,0.0,0.0,0.0,0.0,0.0
6495564548.0,2019-06-22,0.0,0.0,0.0,0.0,0.0,0.0
6495471624.0,2019-03-06,0.0,0.0,0.0,0.0,0.0,1.0
6495758132.0,2020-03-26,0.0,0.0,0.0,0.0,0.0,1.0
6495750771.0,2020-02-25,1.0,0.0,0.0,0.0,0.0,0.0
6495499180.0,2019-04-06,0.0,0.0,0.0,0.0,0.0,0.0
6495906675.0,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0
6495926460.0,2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0
6495729702.0,2020-01-25,1.0,0.0,0.0,0.0,0.0,0.0
6495570585.0,2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0
6495608808.0,2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0
6495564937.0,2019-06-23,0.0,0.0,0.0,0.0,0.0,0.0
6495491059.0,2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0
6495907228.0,2020-11-21,0.0,0.0,0.0,0.0,0.0,1.0
6495701543.0,2020-12-12,1.0,0.0,0.0,0.0,0.0,0.0
6495901067.0,2020-10-18,0.0,0.0,0.0,1.0,0.0,0.0
6495892417.0,2020-10-24,0.0,0.0,0.0,0.0,0.0,1.0
6495581954.0,2019-06-29,0.0,0.0,0.0,0.0,0.0,0.0
6495901541.0,2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0
6495497520.0,2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0
6495317444.0,2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0
6495816242.0,2020-07-03,0.0,1.0,0.0,0.0,0.0,0.0
6495794022.0,2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0
6495907096.0,2020-10-25,0.0,0.0,0.0,0.0,0.0,0.0
6495919348.0,2020-12-02,0.0,0.0,0.0,0.0,1.0,1.0
6495798662.0,2020-06-04,0.0,0.0,0.0,0.0,0.0,0.0
6495881527.0,2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0
6495677064.0,2019-10-17,0.0,0.0,0.0,0.0,0.0,0.0
6495445459.0,2019-02-13,0.0,0.0,0.0,0.0,0.0,0.0
6495854845.0,2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0
6495743692.0,2021-02-21,0.0,0.0,0.0,0.0,0.0,0.0
6495685957.0,2019-10-24,1.0,0.0,0.0,0.0,0.0,0.0
6495621573.0,2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0
6495485478.0,2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0
6495785765.0,2020-05-14,0.0,0.0,0.0,1.0,0.0,0.0
6495560796.0,2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0
6495984902.0,2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0
6495765082.0,2020-03-31,0.0,0.0,0.0,0.0,1.0,0.0
6495925899.0,2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0
6495719414.0,2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0
6495576169.0,2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0
6495496466.0,2019-04-21,0.0,0.0,0.0,0.0,0.0,0.0
6495845187.0,2020-08-09,1.0,0.0,0.0,0.0,0.0,0.0
6495719353.0,2020-01-24,0.0,0.0,1.0,0.0,0.0,0.0
6495925077.0,2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0
6495822348.0,2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0
6495989691.0,2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0
6495830465.0,2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0
6495616593.0,2019-07-28,0.0,0.0,0.0,0.0,0.0,0.0
6495643589.0,2019-09-08,0.0,0.0,1.0,1.0,0.0,0.0
6495541145.0,2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0
6495651951.0,2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0
6495559865.0,2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0
6495956626.0,2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0
6495310473.0,2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0
6495857921.0,2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0
6495975369.0,2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0
6495714086.0,2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0
6495480869.0,2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0
6495610818.0,2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0
6495421124.0,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0
6496007514.0,2021-06-09,0.0,0.0,0.0,0.0,0.0,0.0
6495981493.0,2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0
6495951424.0,2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0
6495537382.0,2021-05-19,1.0,0.0,0.0,0.0,0.0,0.0
6495668290.0,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0
6495933583.0,2021-01-13,0.0,1.0,0.0,0.0,0.0,0.0
6495599551.0,2019-07-30,0.0,0.0,0.0,0.0,0.0,0.0
6495517325.0,2019-05-16,0.0,0.0,0.0,0.0,0.0,1.0
6495757260.0,2020-03-31,1.0,0.0,0.0,0.0,0.0,0.0
6495429025.0,2019-01-22,0.0,0.0,0.0,0.0,0.0,0.0
6495866690.0,2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0
6495847869.0,2020-08-22,1.0,0.0,0.0,0.0,0.0,0.0
6495923225.0,2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0
6496002659.0,2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0
6495729943.0,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0
6495742903.0,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0
6495811220.0,2020-06-15,0.0,0.0,0.0,0.0,1.0,1.0
6495829279.0,2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0
6495561835.0,2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0
6495692260.0,2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0
6495419351.0,2019-02-14,0.0,0.0,0.0,0.0,0.0,0.0
6495488524.0,2019-04-06,0.0,0.0,0.0,0.0,0.0,0.0
6495852963.0,2020-09-08,0.0,0.0,0.0,1.0,0.0,0.0
6495593039.0,2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0
6495982887.0,2021-04-20,0.0,0.0,0.0,0.0,0.0,1.0
6495753107.0,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0
6495675613.0,2019-10-07,0.0,0.0,0.0,0.0,0.0,0.0
6495960697.0,2021-03-21,1.0,0.0,0.0,0.0,0.0,0.0
6495849416.0,2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0
6495934440.0,2020-12-29,0.0,0.0,0.0,0.0,1.0,0.0
6495604455.0,2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0
6495680425.0,2020-10-18,1.0,0.0,0.0,0.0,0.0,0.0
6495987890.0,2021-04-19,1.0,0.0,0.0,0.0,0.0,0.0
6495855780.0,2020-08-27,0.0,0.0,0.0,0.0,0.0,1.0
6495586234.0,2019-07-16,0.0,0.0,1.0,1.0,0.0,0.0
6495981045.0,2021-04-22,0.0,1.0,0.0,0.0,0.0,0.0
6495801482.0,2020-06-15,1.0,0.0,0.0,0.0,0.0,0.0
6495454565.0,2020-03-26,0.0,0.0,0.0,0.0,0.0,1.0
6495953444.0,2021-03-11,0.0,0.0,0.0,0.0,0.0,1.0
6495910124.0,2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0
6495718125.0,2020-01-19,0.0,0.0,0.0,0.0,0.0,1.0
6495891282.0,2020-10-23,0.0,0.0,0.0,0.0,1.0,0.0
6495885681.0,2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0
6495763970.0,2020-04-11,0.0,0.0,0.0,0.0,1.0,0.0
6495332370.0,2018-10-07,0.0,0.0,0.0,0.0,0.0,0.0
6495870815.0,2020-09-06,1.0,1.0,0.0,0.0,0.0,0.0
6495534608.0,2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0
6495666847.0,2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0
6495994172.0,2021-05-08,0.0,0.0,0.0,0.0,1.0,0.0
6495459406.0,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0
6495969218.0,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0
6495478827.0,2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0
6495746531.0,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0
6495413588.0,2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0
6495726187.0,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0
6495580970.0,2020-06-28,1.0,0.0,0.0,0.0,0.0,0.0
6496018091.0,2021-06-05,0.0,0.0,0.0,0.0,1.0,1.0
6496017329.0,2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0
6495788975.0,2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0
6495387803.0,2019-12-27,0.0,0.0,0.0,0.0,0.0,0.0
6495671232.0,2020-10-20,1.0,0.0,0.0,0.0,0.0,0.0
6495685678.0,2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0
6495652556.0,2020-09-25,0.0,0.0,0.0,0.0,0.0,1.0
6495957839.0,2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0
6495442688.0,2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0
6495547611.0,2019-06-09,0.0,0.0,0.0,0.0,0.0,0.0
6495907168.0,2020-11-25,0.0,0.0,0.0,0.0,1.0,0.0
6495844502.0,2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0
6495552887.0,2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0
6495530818.0,2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0
6495525495.0,2019-05-07,0.0,0.0,0.0,0.0,0.0,0.0
6495778110.0,2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0
6495479492.0,2019-03-18,1.0,0.0,0.0,0.0,0.0,0.0
6495978942.0,2021-03-27,0.0,0.0,0.0,0.0,0.0,0.0
6495698894.0,2019-11-29,1.0,0.0,0.0,0.0,0.0,0.0
6495913132.0,2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0
6495905155.0,2020-10-29,1.0,1.0,0.0,0.0,0.0,0.0
6495403214.0,2019-01-19,0.0,0.0,0.0,0.0,0.0,0.0
6495948470.0,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0
6496015945.0,2021-05-22,0.0,1.0,0.0,0.0,0.0,0.0
6495582299.0,2019-07-21,0.0,0.0,0.0,0.0,1.0,0.0
6495773604.0,2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0
6495606984.0,2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0
6495661906.0,2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0
6495760992.0,2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0
6495949026.0,2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0
6495441116.0,2021-03-01,1.0,0.0,0.0,0.0,0.0,0.0
6495753056.0,2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0
6495442001.0,2019-02-05,0.0,0.0,0.0,0.0,0.0,0.0
6495691545.0,2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0
6495888651.0,2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0
6495742102.0,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0
6495556569.0,2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0
6495969023.0,2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0
6495776446.0,2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0
6495696420.0,2019-11-02,0.0,0.0,0.0,0.0,0.0,1.0
6495684635.0,2019-10-18,0.0,0.0,0.0,0.0,0.0,0.0
6495699453.0,2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0
6495833738.0,2020-08-09,0.0,0.0,0.0,0.0,0.0,0.0
6495609677.0,2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0
6495857163.0,2020-08-04,1.0,0.0,0.0,0.0,0.0,0.0
6495949729.0,2021-02-03,0.0,0.0,0.0,0.0,0.0,0.0
6495865064.0,2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0
6495782795.0,2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0
6495528749.0,2019-05-26,0.0,0.0,0.0,0.0,0.0,0.0
6495475464.0,2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0
6495384689.0,2019-01-17,1.0,0.0,0.0,0.0,0.0,0.0
6495727728.0,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0
6495557757.0,2019-06-17,0.0,1.0,0.0,0.0,0.0,0.0
6495844212.0,2020-08-20,1.0,0.0,0.0,0.0,0.0,0.0
6496008370.0,2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0
6495653835.0,2019-09-17,1.0,0.0,1.0,0.0,0.0,0.0
6495705598.0,2019-11-25,0.0,0.0,0.0,0.0,0.0,0.0
6495356267.0,2019-11-16,0.0,0.0,0.0,0.0,0.0,0.0
6495822024.0,2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0
6495798803.0,2020-05-29,0.0,0.0,0.0,1.0,0.0,0.0
6495478978.0,2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0
6495819121.0,2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0
6495726955.0,2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0
6495906887.0,2020-11-14,0.0,0.0,0.0,0.0,1.0,0.0
6495766569.0,2020-04-05,1.0,0.0,0.0,0.0,0.0,0.0
6495538556.0,2021-05-14,0.0,0.0,0.0,0.0,0.0,1.0
6495504112.0,2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0
6495554819.0,2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0
6495778876.0,2020-04-18,0.0,0.0,0.0,0.0,0.0,0.0
6495926232.0,2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0
6495354852.0,2019-11-19,0.0,0.0,0.0,1.0,0.0,0.0
6495821464.0,2020-07-18,0.0,0.0,0.0,0.0,0.0,0.0
6495619706.0,2019-08-16,1.0,0.0,0.0,0.0,1.0,0.0
6495554581.0,2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0
6495382301.0,2019-12-15,0.0,0.0,0.0,0.0,0.0,0.0
6495513612.0,2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0
